id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1248107685611835392,1248107685611835392,1586407035000,2020-04-08,21:37:15,PDT,31677779,digikatt,DigiKatt Shaw,,"@realDonaldTrump yeah, a real winner... #TrumpTheRealEnemyOfThePeople pic.twitter.com/XBxGE3vx7Q",['realdonaldtrump'],[],['https://pbs.twimg.com/media/EVIrUz2U8AAfzv5.jpg'],0,0,0,['#trumptherealenemyofthepeople'],[],https://twitter.com/DigiKatt/status/1248107685611835392,False,,0,Washington DC,,,,,,"[{'user_id': '31677779', 'username': 'DigiKatt'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248107648530219012,1248107648530219012,1586407026000,2020-04-08,21:37:06,PDT,18956073,dcexaminer,Washington Examiner,,"""He knows something that you don't know, that I think I know. But you don't know."" 

@realDonaldTrump thinks there's something @BarackObama knows that everyone else doesn't know, which is why he hasn't endorsed @JoeBiden yet. https://washex.am/3aV7KwB ","['realdonaldtrump', 'barackobama', 'joebiden']",['https://washex.am/3aV7KwB'],[],10,12,19,[],[],https://twitter.com/dcexaminer/status/1248107648530219012,False,,0,Washington DC,,,,,,"[{'user_id': '18956073', 'username': 'dcexaminer'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '813286', 'username': 'BarackObama'}, {'user_id': '939091', 'username': 'JoeBiden'}]",,,,
1248107638740545536,1248107638740545536,1586407024000,2020-04-08,21:37:04,PDT,2204112703,reevesdale11,Dale R.,,Acknowledging my bias... this piece makes it nearly impossible to ignore Trump’s failure’s over the past months... and possibly his entire presidency  https://twitter.com/atticus59914029/status/1247713451004375045 …,[],['https://twitter.com/atticus59914029/status/1247713451004375045'],[],0,0,0,[],[],https://twitter.com/reevesdale11/status/1248107638740545536,False,https://twitter.com/Atticus59914029/status/1247713451004375045,0,Washington DC,,,,,,"[{'user_id': '2204112703', 'username': 'reevesdale11'}]",,,,
1248107464710426625,1248107464710426625,1586406982000,2020-04-08,21:36:22,PDT,47541189,toddxz,todd anderson,,‘Admission Of Failure:’ Chris Hayes On Trump Saying Virus Should Soon Be Forgotten | All In | MSNBC - YouTube  https://www.youtube.com/watch?v=t_Yn2j_LDyQ …,[],['https://www.youtube.com/watch?v=t_Yn2j_LDyQ'],[],0,0,0,[],[],https://twitter.com/toddxz/status/1248107464710426625,False,,0,Washington DC,,,,,,"[{'user_id': '47541189', 'username': 'toddxz'}]",,,,
1248107458649825280,1248107458649825280,1586406981000,2020-04-08,21:36:21,PDT,1248104788824403968,jackier20349697,Jackie Robinson,,Donald Trump can assist in the release of rapper A$AP Rocky 🗡️🗡️  pic.twitter.com/1W2nrpFsDn,[],[],['https://pbs.twimg.com/media/EVIrGsVX0AAMwGm.jpg'],0,1,1,[],[],https://twitter.com/JackieR20349697/status/1248107458649825280,False,,0,Washington DC,,,,,,"[{'user_id': '1248104788824403968', 'username': 'JackieR20349697'}]",,,,
1248107333198073856,1248085743630721025,1586406951000,2020-04-08,21:35:51,PDT,15964748,vikkids,vikkids,,Any honorable person would do better job than Trump,['thehill'],[],[],0,0,0,[],[],https://twitter.com/vikkids/status/1248107333198073856,False,,0,Washington DC,,,,,,"[{'user_id': '15964748', 'username': 'vikkids'}, {'user_id': '1917731', 'username': 'thehill'}]",,,,
1248107257050660864,1248098232657477632,1586406933000,2020-04-08,21:35:33,PDT,434634299,rlheinrichs,Rebeccah Heinrichs,,This has to be a defining moment for Trump. He has permitted State to define the ideological problems and DOD to shift to defining and deterring China’s mil adventurism but DT has stuck w/ the narrow trade piece while being conciliatory toward Xi. That shld change.,"['jameshasson20', 'redsteeze']",[],[],2,9,25,[],[],https://twitter.com/RLHeinrichs/status/1248107257050660864,False,,0,Washington DC,,,,,,"[{'user_id': '434634299', 'username': 'RLHeinrichs'}, {'user_id': '880801071052062720', 'username': 'JamesHasson20'}, {'user_id': '393469195', 'username': 'redsteeze'}]",,,,
1248107237387763713,1247281430759079936,1586406928000,2020-04-08,21:35:28,PDT,890256018231480320,_michelangelo__,Michelangelo,,"Yeah, “fanatics” describes you well. 
It’s not a good thing, if you had half a brain to understand it.","['landisholdorfsr', 'justicedankelly', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/_Michelangelo__/status/1248107237387763713,False,,0,Washington DC,,,,,,"[{'user_id': '890256018231480320', 'username': '_Michelangelo__'}, {'user_id': '1211759282477158401', 'username': 'LandisHoldorfSr'}, {'user_id': '1133188600823046144', 'username': 'JusticeDanKelly'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248107172757725184,1248104611170435080,1586406913000,2020-04-08,21:35:13,PDT,29237261,danohara17,Dan O'Hara,,"I have zero use for ""I told you so's"" or ""lesser of two evils"" talk AT ALL. We've seen the death and destruction Trump has left us with - there should be no question that he needs to be defeated. Let's get this done.
Thanks,
Management",[],[],[],0,0,0,[],[],https://twitter.com/danohara17/status/1248107172757725184,False,,0,Washington DC,,,,,,"[{'user_id': '29237261', 'username': 'danohara17'}]",,,,
1248107170257719297,1248107170257719297,1586406912000,2020-04-08,21:35:12,PDT,2192491880,livinginthegig,PNW_Louise(@🏡)🌊,,"As the Trump-RNC-Koch-Russia disinformation machine ramps up against Biden, read this thread + The Hill article and recall how it operated against HRC to our detriment. Same plot if Bernie was the nominee. 
Don't get played.
Stay focused on winning the WH.
#VoteBlueToSaveAmerica https://twitter.com/SethAbramson/status/1248078651020718080 …",[],['https://twitter.com/SethAbramson/status/1248078651020718080'],[],0,0,1,['#votebluetosaveamerica'],[],https://twitter.com/livingintheGig/status/1248107170257719297,False,https://twitter.com/SethAbramson/status/1248078651020718080,0,Washington DC,,,,,,"[{'user_id': '2192491880', 'username': 'livingintheGig'}]",,,,
1248106931287404544,1248106931287404544,1586406855000,2020-04-08,21:34:15,PDT,782407278011912192,h00rayforstuff,Sweater Weather Underground,,GOP controlled state legislatures can reelect Trump without having any voting in their state and the constitution says that's ok,[],[],[],0,0,3,[],[],https://twitter.com/h00rayforstuff/status/1248106931287404544,False,,0,Washington DC,,,,,,"[{'user_id': '782407278011912192', 'username': 'h00rayforstuff'}]",,,,
1248106815289806853,1248031484532928514,1586406828000,2020-04-08,21:33:48,PDT,2369819532,jbw1837,Fairview,,"What about the fraud in machine voting by hacking
Can't u stand for something that is admirable? Not just a puppet for the #GOP & #MitchMcConnell 
They're using you. You'll be gone while they'll carry on. You're ruining your legacy by being a puppet president, they'll chastise u",['realdonaldtrump'],[],[],0,0,0,"['#gop', '#mitchmcconnell']",[],https://twitter.com/jbw1837/status/1248106815289806853,False,,0,Washington DC,,,,,,"[{'user_id': '2369819532', 'username': 'jbw1837'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248106744586231811,1248106744586231811,1586406811000,2020-04-08,21:33:31,PDT,47541189,toddxz,todd anderson,,"Trump SEIZING Hospital Supplies, Giving Them To Buddies?  https://youtu.be/jz-sez2pNuc  via @YouTube",['youtube'],['https://youtu.be/jz-sez2pNuc'],[],0,0,0,[],[],https://twitter.com/toddxz/status/1248106744586231811,False,,0,Washington DC,,,,,,"[{'user_id': '47541189', 'username': 'toddxz'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1248106729600167937,1247932365567070208,1586406807000,2020-04-08,21:33:27,PDT,29237261,danohara17,Dan O'Hara,,"I’m not against M4A! But electing Sanders ≠ M4A adoption. Not by a long shot! If you want those policies, you gotta do the work of coalition-building that you just aren’t doing. But punishing those who would benefit by allowing Trump to continue to gut ACA is a selfish take.","['joventimax', 'kevinmaisto']",[],[],1,0,0,[],[],https://twitter.com/danohara17/status/1248106729600167937,False,,0,Washington DC,,,,,,"[{'user_id': '29237261', 'username': 'danohara17'}, {'user_id': '723927349004230656', 'username': 'Joventimax'}, {'user_id': '578313256', 'username': 'kevinmaisto'}]",,,,
1248106708536303616,1247956289688342530,1586406802000,2020-04-08,21:33:22,PDT,72580843,mam_newtagania,Michael McKinney,,"And his cabinet will be a compromise cabinet at best, or a cynical progressive cabinet at worst, so he can 'appeal to the base'. You never had a home in the Democrats in reality. So who is your protest vote? Does @BillKristol have a #FakeConservative to thwart Trump? #EggMcMuffin","['mattklewis', 'billkristol']",[],[],0,0,0,"['#fakeconservative', '#eggmcmuffin']",[],https://twitter.com/MAM_NewTagania/status/1248106708536303616,False,,0,Washington DC,,,,,,"[{'user_id': '72580843', 'username': 'MAM_NewTagania'}, {'user_id': '16887628', 'username': 'mattklewis'}, {'user_id': '2800581040', 'username': 'BillKristol'}]",,,,
1248106659290832897,1247920239045681159,1586406790000,2020-04-08,21:33:10,PDT,345415539,stargel69,Slappy 🇺🇸👊😀🖐,,I always enjoy the irony of watching abortion supporters point the finger on life saving.,"['pcmullen', 'scottpresler', 'realdonaldtrump']",[],[],0,0,0,[],[],https://twitter.com/stargel69/status/1248106659290832897,False,,0,Washington DC,,,,,,"[{'user_id': '345415539', 'username': 'stargel69'}, {'user_id': '9407832', 'username': 'pcmullen'}, {'user_id': '931286316', 'username': 'ScottPresler'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248106554231910400,1247935981015240710,1586406765000,2020-04-08,21:32:45,PDT,453313539,donnabrandt50,Donna,,I love President Trump,['watchchad'],[],[],0,0,0,[],[],https://twitter.com/DonnaBrandt50/status/1248106554231910400,False,,0,Washington DC,,,,,,"[{'user_id': '453313539', 'username': 'DonnaBrandt50'}, {'user_id': '46705002', 'username': 'WatchChad'}]",,,,
1248106545445056515,1248106545445056515,1586406763000,2020-04-08,21:32:43,PDT,3681106894,shirleydmartin2,Shirley Martin,,Melania Trump tweets about White House tennis court as coronavirus spreads - Business Insider  https://www.businessinsider.com/melania-trump-tweets-about-white-house-tennis-court-coronavirus-spreads-2020-3 …,[],['https://www.businessinsider.com/melania-trump-tweets-about-white-house-tennis-court-coronavirus-spreads-2020-3'],[],0,0,0,[],[],https://twitter.com/shirleydmartin2/status/1248106545445056515,False,,0,Washington DC,,,,,,"[{'user_id': '3681106894', 'username': 'shirleydmartin2'}]",,,,
1248106519050190848,1248106519050190848,1586406757000,2020-04-08,21:32:37,PDT,621126983,temporary_times,J. W.,,"@realDonaldTrump please fulfill your promise and make #weed federally legal now or by the time the #CCPVirus #coronavirus #COVID19 crisis is over. By doing so, you will guarantee a V shaped recovery with a new Gold Rush around the country, and you will lock in your reelection.",['realdonaldtrump'],[],[],0,0,1,"['#weed', '#ccpvirus', '#coronavirus', '#covid19']",[],https://twitter.com/Temporary_Times/status/1248106519050190848,False,,0,Washington DC,,,,,,"[{'user_id': '621126983', 'username': 'Temporary_Times'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248106414003728384,1247919539809128451,1586406732000,2020-04-08,21:32:12,PDT,847887221390663680,barbarahartnes5,Barbara Hartness,,Why do you even care? Stfu and go to bed.,['realdonaldtrump'],[],[],1,0,2,[],[],https://twitter.com/BarbaraHartnes5/status/1248106414003728384,False,,0,Washington DC,,,,,,"[{'user_id': '847887221390663680', 'username': 'BarbaraHartnes5'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248106391056732160,1248106391056732160,1586406726000,2020-04-08,21:32:06,PDT,13850422,cnnpolitics,CNN Politics,,"Fact check: President Trump makes false claims about his coronavirus record and voter fraud, and misleads about the WHO
 https://cnn.it/2UTJpl5  pic.twitter.com/bM0OlltGjF",[],['https://cnn.it/2UTJpl5'],['https://pbs.twimg.com/media/EVIqJfaX0AEpoXy.jpg'],77,125,214,[],[],https://twitter.com/CNNPolitics/status/1248106391056732160,False,,0,Washington DC,,,,,,"[{'user_id': '13850422', 'username': 'CNNPolitics'}]",,,,
1248106372538847232,1248074543937122305,1586406722000,2020-04-08,21:32:02,PDT,980881732088901632,eatingincommon,Feline1313,,"Fair enough.  The distinction is relevant, however. 

Trade policy is why Trump will win 20% of Bernie voters.  And lack of war mongering.... but, mostly, trade policy.","['myshkin57', 'realstevecox']",[],[],1,0,2,[],[],https://twitter.com/EatingInCommon/status/1248106372538847232,False,,0,Washington DC,,,,,,"[{'user_id': '980881732088901632', 'username': 'EatingInCommon'}, {'user_id': '720772585638629376', 'username': 'Myshkin57'}, {'user_id': '149402723', 'username': 'RealSteveCox'}]",,,,
1248106372178145281,1248106372178145281,1586406722000,2020-04-08,21:32:02,PDT,31677779,digikatt,DigiKatt Shaw,,@realDonaldTrump has blood on his hands  pic.twitter.com/tpLACWQugm,['realdonaldtrump'],[],['https://pbs.twimg.com/media/EVIqIYZUYAI2mri.jpg'],0,0,0,[],[],https://twitter.com/DigiKatt/status/1248106372178145281,False,,0,Washington DC,,,,,,"[{'user_id': '31677779', 'username': 'DigiKatt'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248106277684883456,1248106277684883456,1586406699000,2020-04-08,21:31:39,PDT,1235349886305959938,zer0hour1,⏰🌍H🪐U®️1️⃣⏰,,"Everyday we leave this economy shutdown the less Trump will have favorable election results we either start this economy or we prepare for a huge battle to reelection

Good night",[],[],[],0,1,2,[],[],https://twitter.com/Zer0HouR1/status/1248106277684883456,False,,0,Washington DC,,,,,,"[{'user_id': '1235349886305959938', 'username': 'Zer0HouR1'}]",,,,
1248105976634445826,1247648927228334081,1586406628000,2020-04-08,21:30:28,PDT,234178112,novak17272,alan higgins,,"people like you and the news on the left is telling lies to us  about Trump and pushing fear on  us like they do about NY
 https://www.youtube.com/watch?v=vFI8khT3b1s&feature=youtu.be …",['peterbakernyt'],['https://www.youtube.com/watch?v=vFI8khT3b1s&feature=youtu.be'],[],0,0,0,[],[],https://twitter.com/novak17272/status/1248105976634445826,False,,0,Washington DC,,,,,,"[{'user_id': '234178112', 'username': 'novak17272'}, {'user_id': '123327472', 'username': 'peterbakernyt'}]",,,,
1248105926797688832,1248105926797688832,1586406616000,2020-04-08,21:30:16,PDT,296606634,renegade_blog,GetYourFreakOnElliot,,When you get a Bernie bro who is voting for Trump to block you. Success! @JoshBreezzyy pic.twitter.com/XSELZA8KNR,['joshbreezzyy'],[],[],0,0,0,[],[],https://twitter.com/Renegade_Blog/status/1248105926797688832,False,,1,Washington DC,,,,,,"[{'user_id': '296606634', 'username': 'Renegade_Blog'}, {'user_id': '799657597251022848', 'username': 'JoshBreezzyy'}]",,,,
1248105873827913728,1248105873827913728,1586406603000,2020-04-08,21:30:03,PDT,287039003,soundpolicy,Jake Faleschini,,I love Biden so much. I can’t wait to call a million people to tell them why he’d be better than Trump. And whether I’m feigning excitement now doesn’t really matter because it will be true by November and literally anyone would be better than the dumpster fire in charge now.,[],[],[],0,0,4,[],[],https://twitter.com/SoundPolicy/status/1248105873827913728,False,,0,Washington DC,,,,,,"[{'user_id': '287039003', 'username': 'SoundPolicy'}]",,,,
1248105843674890241,1248063850546593794,1586406596000,2020-04-08,21:29:56,PDT,34860936,gemluvr257,TryingNotToBeAngry,,You need to wake up! Your words won’t stop me from sharing the truth just because you choose to pull a Trump assault on meKill Chain: The Cyber War on America’s Elections (2020) | Official Trail...  https://youtu.be/AwSVN_dgio8  via @YouTube  THIS IS WHY TRUMP DOESN’T WANT VOTE BY MAIL!,"['officialredside', 'debbie_lemen', 'eve_goes_local', 'politico', 'youtube']",['https://youtu.be/AwSVN_dgio8'],[],0,0,0,[],[],https://twitter.com/gemluvr257/status/1248105843674890241,False,,0,Washington DC,,,,,,"[{'user_id': '34860936', 'username': 'gemluvr257'}, {'user_id': '760591629551964160', 'username': 'OfficialRedSide'}, {'user_id': '937320618994950145', 'username': 'debbie_lemen'}, {'user_id': '757769203487281152', 'username': 'eve_goes_local'}, {'user_id': '9300262', 'username': 'politico'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1248105772954894346,1248105772954894346,1586406579000,2020-04-08,21:29:39,PDT,52965562,mikelotus,"Mike ""moo Nunes"" Confoy 🇺🇸 ≠ 🇷🇺",,Democratic Senators Demand Answers on Trump’s Secretive Border Expulsions  http://tracking.feedpress.it/link/9499/13431981 …,[],['http://tracking.feedpress.it/link/9499/13431981'],[],0,0,0,[],[],https://twitter.com/mikelotus/status/1248105772954894346,False,,0,Washington DC,,,,,,"[{'user_id': '52965562', 'username': 'mikelotus'}]",,,,
1248105699533418501,1247913426166280192,1586406562000,2020-04-08,21:29:22,PDT,2460402146,braydenpatric,Blue & Green 🌊🌊💚💙💚🦅,,"They who? 
An unfettered Trump second term with no checks is the end of whatever democracy you enjoy now, which is eroding. You won't even be able to complain. Don't sentence my daughter and future grandkids to that, much less yourself. Peace.","['buse_david', 'savoltolin', 'guillotineagogo', 'themariefonseca', 'ericdawes', 'berniesanders', 'howiehawkins']",[],[],1,0,0,[],[],https://twitter.com/BraydenPatric/status/1248105699533418501,False,,0,Washington DC,,,,,,"[{'user_id': '2460402146', 'username': 'BraydenPatric'}, {'user_id': '4833637353', 'username': 'buse_david'}, {'user_id': '1125044084907892737', 'username': 'SAVoltolin'}, {'user_id': '1100670233180745728', 'username': 'GuillotineAGoGo'}, {'user_id': '712291024161415170', 'username': 'TheMarieFonseca'}, {'user_id': '18317821', 'username': 'ericdawes'}, {'user_id': '216776631', 'username': 'BernieSanders'}, {'user_id': '142234626', 'username': 'HowieHawkins'}]",,,,
1248105626762264576,1248105626762264576,1586406544000,2020-04-08,21:29:04,PDT,1174712731657654272,joe11095992,Peter,,"@Miabella4u ....

You like this post?? 

So you're not a real @realDonaldTrump supporter??  https://twitter.com/robertjdenault/status/1247924444850503686 …","['miabella4u', 'realdonaldtrump']",['https://twitter.com/robertjdenault/status/1247924444850503686'],[],0,0,0,[],[],https://twitter.com/Joe11095992/status/1248105626762264576,False,https://twitter.com/robertjdenault/status/1247924444850503686,0,Washington DC,,,,,,"[{'user_id': '1174712731657654272', 'username': 'Joe11095992'}, {'user_id': '47104706', 'username': 'Miabella4u'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248105587889418241,1248105587889418241,1586406535000,2020-04-08,21:28:55,PDT,33788746,docoptomist,Nancy Chamberlain,,A person in America dies from COVID-19 every 45 seconds. National stay at home. National testing plan. Now! Yesterday! @realDonaldTrump,['realdonaldtrump'],[],[],0,0,0,[],[],https://twitter.com/DocOptomist/status/1248105587889418241,False,,0,Washington DC,,,,,,"[{'user_id': '33788746', 'username': 'DocOptomist'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248105427931455488,1247919539809128451,1586406497000,2020-04-08,21:28:17,PDT,490317997,michaelcfox2,Michael C. Fox,,You probably should concentrate on the issue at hand .Coronavirus!Guess what ??There’s no guarantee you’re gonna be on this planet in Nov.unless you know something we don’t!🤔 pic.twitter.com/oPtv32Xa0r,['realdonaldtrump'],[],['https://pbs.twimg.com/media/EVIpRGkWAAUAmE7.jpg'],0,0,0,[],[],https://twitter.com/MichaelCFox2/status/1248105427931455488,False,,0,Washington DC,,,,,,"[{'user_id': '490317997', 'username': 'MichaelCFox2'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248105412626395138,1248105412626395138,1586406493000,2020-04-08,21:28:13,PDT,30498065,bcool25,Brendan,,@realDonaldTrump continues to dominate the media and delivers the best lines.  #TikTok https://vm.tiktok.com/nFBSn1/ ,['realdonaldtrump'],['https://vm.tiktok.com/nFBSn1/'],[],0,0,0,['#tiktok'],[],https://twitter.com/bcool25/status/1248105412626395138,False,,0,Washington DC,,,,,,"[{'user_id': '30498065', 'username': 'bcool25'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248105385321529344,1248105385321529344,1586406487000,2020-04-08,21:28:07,PDT,594016621,rosspalombowplg,Ross Palombo,,"As pandemic deepens, Trump cycles through targets to blame  https://www.local10.com/news/politics/2020/04/09/as-pandemic-deepens-trump-cycles-through-targets-to-blame/?utm_source=Twitter&utm_medium=social&utm_campaign=snd&utm_content=RossPalombo …",[],['https://www.local10.com/news/politics/2020/04/09/as-pandemic-deepens-trump-cycles-through-targets-to-blame/?utm_source=Twitter&utm_medium=social&utm_campaign=snd&utm_content=RossPalombo'],[],0,0,0,[],[],https://twitter.com/RossPalomboWPLG/status/1248105385321529344,False,,0,Washington DC,,,,,,"[{'user_id': '594016621', 'username': 'RossPalomboWPLG'}]",,,,
1248105384025493509,1248105384025493509,1586406486000,2020-04-08,21:28:06,PDT,84376820,mychalmassie,Mychal Massie,,Trump: Obama may be holding off on Biden endorsement because 'he knows something you don't know'  https://www.blabber.buzz/conservative-news/838466-trump-obama-may-be-holding-off-on-biden-endorsement-because-he-knows-something-you-dont-know-special?utm_source=c-alrt&utm_medium=c-alrt-email&utm_term=c-alrt-Gmail&utm_content=9DVsqN_ruCE_ZkN0U7zxCktdRqh5S5RRHYe-djYPCShc.A …,[],['https://www.blabber.buzz/conservative-news/838466-trump-obama-may-be-holding-off-on-biden-endorsement-because-he-knows-something-you-dont-know-special?utm_source=c-alrt&utm_medium=c-alrt-email&utm_term=c-alrt-Gmail&utm_content=9DVsqN_ruCE_ZkN0U7zxCktdRqh5S5RRHYe-djYPCShc.A'],[],1,0,1,[],[],https://twitter.com/mychalmassie/status/1248105384025493509,False,,0,Washington DC,,,,,,"[{'user_id': '84376820', 'username': 'mychalmassie'}]",,,,
1248105365515857922,1247210583960825856,1586406482000,2020-04-08,21:28:02,PDT,3317199126,markshine6,Mark Shine Go Cougs!,,The pork is beyond shameful... pic.twitter.com/rHCIMPNtdy,"['andrewpollackfl', 'missy22079976', 'realdonaldtrump']",[],"['https://pbs.twimg.com/media/EVIpLfqU8AATZzC.jpg', 'https://pbs.twimg.com/media/EVIpM9LUYAAytAn.png', 'https://pbs.twimg.com/media/EVIpNH1U0AAnZEw.jpg']",0,0,0,[],[],https://twitter.com/MarkShine6/status/1248105365515857922,False,,0,Washington DC,,,,,,"[{'user_id': '3317199126', 'username': 'MarkShine6'}, {'user_id': '983766825610694656', 'username': 'AndrewPollackFL'}, {'user_id': '1211800939444621312', 'username': 'Missy22079976'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248105270695231491,1248105270695231491,1586406459000,2020-04-08,21:27:39,PDT,3045650073,flayers13,PNW_Proud,,"@MSNBC please, please, please take the lead from CNN and only air the part of the updates after the part where Donald Trump riffs with lie after lie after lie after insult. @realDonaldTrump is using you. Don't fall for it.  https://twitter.com/jayrosen_nyu/status/1247895837939662852 …","['msnbc', 'realdonaldtrump']",['https://twitter.com/jayrosen_nyu/status/1247895837939662852'],[],0,0,0,[],[],https://twitter.com/Flayers13/status/1248105270695231491,False,https://twitter.com/jayrosen_nyu/status/1247895837939662852,0,Washington DC,,,,,,"[{'user_id': '3045650073', 'username': 'Flayers13'}, {'user_id': '2836421', 'username': 'MSNBC'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248105257013350402,1248105257013350402,1586406456000,2020-04-08,21:27:36,PDT,822518858242134016,trumpcountdown0,The Trump Countdown,,Only 6875 hours (or less?) until the end of President Trump's first term! #LockHimUp #BillionDollarLoser #TrumpCountdown,[],[],[],0,0,0,"['#lockhimup', '#billiondollarloser', '#trumpcountdown']",[],https://twitter.com/TrumpCountdown0/status/1248105257013350402,False,,0,Washington DC,,,,,,"[{'user_id': '822518858242134016', 'username': 'TrumpCountdown0'}]",,,,
1248105234842316801,1247900240155295745,1586406451000,2020-04-08,21:27:31,PDT,2550894572,mrscowpie,Dump 45 💚💙🌲,,"Krista - just joined, look at how many followers she has. It screams troll to me....","['debbymidkiff', 'krista_peckham', '_reaalamerican_', 'realdonaldtrump']",[],[],0,0,1,[],[],https://twitter.com/mrscowpie/status/1248105234842316801,False,,0,Washington DC,,,,,,"[{'user_id': '2550894572', 'username': 'mrscowpie'}, {'user_id': '1225910230736830464', 'username': 'DebbyMidkiff'}, {'user_id': '1246532963099181056', 'username': 'krista_peckham'}, {'user_id': '996157289026473985', 'username': '_ReaalAmerican_'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248105217612111877,1240936676697886721,1586406447000,2020-04-08,21:27:27,PDT,2474801948,luigi_scardoffi,Luigi Pardon Me Scardoffi,,"Disagree.  Removing Trump is essential.  We can, and will, argue about the Dems after that.  Hell, that's what we do.  But the GOP has got to go.","['scheib_gary', 'kmaceyka', 'iag2u', 'o2bnobx', 'waltshaub', 'ewarren']",[],[],0,0,1,[],[],https://twitter.com/Luigi_Scardoffi/status/1248105217612111877,False,,0,Washington DC,,,,,,"[{'user_id': '2474801948', 'username': 'Luigi_Scardoffi'}, {'user_id': '889996916', 'username': 'scheib_gary'}, {'user_id': '451182297', 'username': 'KMaceyka'}, {'user_id': '567422544', 'username': 'iag2u'}, {'user_id': '21859500', 'username': 'o2bnobx'}, {'user_id': '830908366377611266', 'username': 'waltshaub'}, {'user_id': '357606935', 'username': 'ewarren'}]",,,,
1248105010015031301,1247210583960825856,1586406397000,2020-04-08,21:26:37,PDT,3317199126,markshine6,Mark Shine Go Cougs!,,The pork is beyond shameful... pic.twitter.com/VNG8njWN77,"['bevacqua_julie', 'andrewpollackfl', 'realdonaldtrump']",[],"['https://pbs.twimg.com/media/EVIo2tCUUAAWU-_.jpg', 'https://pbs.twimg.com/media/EVIo4PNU0AEwZM2.png', 'https://pbs.twimg.com/media/EVIo4X5U4AAfR4V.jpg']",0,0,0,[],[],https://twitter.com/MarkShine6/status/1248105010015031301,False,,0,Washington DC,,,,,,"[{'user_id': '3317199126', 'username': 'MarkShine6'}, {'user_id': '1003075327424434176', 'username': 'bevacqua_julie'}, {'user_id': '983766825610694656', 'username': 'AndrewPollackFL'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1248104994185916416,1248104994185916416,1586406393000,2020-04-08,21:26:33,PDT,2826677523,gentheceo,Genesis,,STOP THIS RHETORIC! Trump will be re-elected if y’all believe this stupid shit  https://twitter.com/susysucks/status/1248043551855759365 …,[],['https://twitter.com/susysucks/status/1248043551855759365'],[],0,1,3,[],[],https://twitter.com/gentheceo/status/1248104994185916416,False,https://twitter.com/susysucks/status/1248043551855759365,0,Washington DC,,,,,,"[{'user_id': '2826677523', 'username': 'gentheceo'}]",,,,
1248104938619707394,1248104938619707394,1586406380000,2020-04-08,21:26:20,PDT,1428430268,jeff_lebo,Jeff Lebowitz,,"@SpeakerPelosi @SenBlumenthal #Dictator @JoeBiden 

            Mark these words:

After the Great Purge will Come A Great Terror.

            Donald Trump = Josef Stalin  pic.twitter.com/JmyranSC2V","['speakerpelosi', 'senblumenthal', 'joebiden']",[],['https://pbs.twimg.com/media/EVIo0yDXsAAKuZM.jpg'],0,0,0,['#dictator'],[],https://twitter.com/Jeff_Lebo/status/1248104938619707394,False,,0,Washington DC,,,,,,"[{'user_id': '1428430268', 'username': 'Jeff_Lebo'}, {'user_id': '15764644', 'username': 'SpeakerPelosi'}, {'user_id': '278124059', 'username': 'SenBlumenthal'}, {'user_id': '939091', 'username': 'JoeBiden'}]",,,,
1248104871158579202,1247914779949166597,1586406364000,2020-04-08,21:26:04,PDT,296606634,renegade_blog,GetYourFreakOnElliot,,"Yes, Trump supporter. Good job on electing him again.  pic.twitter.com/jdHVSJfNVV","['joshbreezzyy', 'ryanjennens', 'sendcats', 'spanksmcbooty']",[],[],0,0,0,[],[],https://twitter.com/Renegade_Blog/status/1248104871158579202,False,,1,Washington DC,,,,,,"[{'user_id': '296606634', 'username': 'Renegade_Blog'}, {'user_id': '799657597251022848', 'username': 'JoshBreezzyy'}, {'user_id': '427154598', 'username': 'RyanJennens'}, {'user_id': '31179339', 'username': 'sendcats'}, {'user_id': '1666438470', 'username': 'SpanksMcbooty'}]",,,,
